bush	kerry	party	previous_vote_share	previous_opposition_vote_share	runningforreelection	unopposed	healthsolutionsnewmexicoact	richardsongovdem	dendahlgovrep	treatment	n	q1favor	q1favorse	q1oppose	q1opposese	q2full	q2fullse	q2reduced	q2reducsedse	q2none	q2nonese	sb24	pres_2party	self_2party	match_category	rep	treatment_highsupport	treatment_lowsupport	lowsupport	full_co	v_richardson	dem_vs	id	s.neg.difs.dw	s.pos.difs.dw	s.difs.dw	neg.difs.dw	pos.difs.dw	difs.dw	pos.exposure.observed.dw	neg.exposure.observed.dw	exposure.observed.dw	i	neg.exposure.expected.0.dw	neg.exposure.expected.1.dw	pos.exposure.expected.0.dw	pos.exposure.expected.1.dw	exposure.expected.0.dw	exposure.expected.1.dw	dwnom_scores	s.neg.difs.rank	s.pos.difs.rank	s.difs.rank	neg.difs.rank	pos.difs.rank	difs.rank	pos.exposure.observed.rank	neg.exposure.observed.rank	exposure.observed.rank	neg.exposure.expected.0.rank	neg.exposure.expected.1.rank	pos.exposure.expected.0.rank	pos.exposure.expected.1.rank	exposure.expected.0.rank	exposure.expected.1.rank	s.neg.difs.sq	s.pos.difs.sq	s.difs.sq	neg.difs.sq	pos.difs.sq	difs.sq	pos.exposure.observed.sq	neg.exposure.observed.sq	exposure.observed.sq	neg.exposure.expected.0.sq	neg.exposure.expected.1.sq	pos.exposure.expected.0.sq	pos.exposure.expected.1.sq	exposure.expected.0.sq	exposure.expected.1.sq	s.neg.difs.geo	s.pos.difs.geo	s.difs.geo	neg.difs.geo	pos.difs.geo	difs.geo	pos.exposure.observed.geo	neg.exposure.observed.geo	exposure.observed.geo	neg.exposure.expected.0.geo	neg.exposure.expected.1.geo	pos.exposure.expected.0.geo	pos.exposure.expected.1.geo	exposure.expected.0.geo	exposure.expected.1.geo
3130	9346	"D"	8205		1	1	"Y"	8313	1308	0	110											1			20	0	0	0	1	1			42	"-0.444195395971727"	"0.454691228712596"	"-0.283328889674549"	"0.0317167410723069"	"-0.121449751109163"	"-0.0897330100368556"	"12.5511601306498"	"10.8017118226271"	"23.3528719532769"	70								"-0.49228872319395"	"0.563517354342881"	"-0.181671537966685"	"0.121276557322282"	"-0.229698452685152"	"-0.108421895362873"	"13.1492537313433"	"11.1716417910448"	"24.3208955223881"							"-0.176363462546781"	"0.171046033250135"	"-0.137863317977274"	"0.286827401298082"	"-0.368944642862072"	"-0.082117241563985"	"15.3095394820771"	"14.2577823825835"	"29.5673218646606"							"-0.910410821401298"	"-1.25550175682845"	"-1.52120824431319"	"-0.504335551522484"	"-0.99697519661222"	"-1.5013107481347"	"0"	"0"	"0"	0.504335551522484	0.500297560007935	0.99697519661222	1.00099186669312	1.5013107481347	1.50128942670105
7007	6930	"R"	7921		1	1	"N"	6802	3181	1	161											1			31	1	0	1	1	1			43	"0.547058631703082"	"-0.393476326714173"	"0.742216603366869"	"0.799090268932575"	"-0.628994871888489"	"0.170095397044086"	"9.2638245113194"	"12.1203034941573"	"21.3841280054767"	70								"0.402341653377971"	"-0.316055164433476"	"0.391768272844576"	"0.766158746018858"	"-0.694571077666065"	"0.0715876683527981"	"10.6417910447761"	"12.455223880597"	"23.0970149253731"							"0.198585343047356"	"0.00525144805911456"	"0.813014579086831"	"0.526121635036066"	"-0.456756605115338"	"0.0693650299207285"	"12.1594494982457"	"14.0256728302585"	"26.1851223285042"							"0.993749254359969"	"-0.541706276378314"	"0.382027322127292"	"0.999402271368799"	"-0.493723849372385"	"0.505678421996413"	"1"	"2"	"3"	0.996185504918691	1.0005977286312	1.48243324633608	1.49372384937239	2.47861875125477	2.49432157800359
9529	6545	"R"	7516	5211	1	0	"N"	8065	4441	0	157											0			24	1	0	0	0	0			44	"1.15130590754994"	"-1.18743216542113"	"0.713284158644246"	"1.26686477558878"	"-1.10409959556212"	"0.162765180026661"	"9.30508412793279"	"13.1157190923113"	"22.4208032202441"	70								"0.942538683962738"	"-1.19485522220915"	"0.152622646835377"	"1.15555245825314"	"-1.15903544071812"	"-0.00348298246498402"	"10.910447761194"	"13.4253731343284"	"24.3358208955224"							"0.929486019539239"	"-0.893123606476128"	"0.754300291300278"	"0.992586162220134"	"-0.932574776663181"	"0.0600113855569511"	"12.2262148328367"	"15.0518643738497"	"27.2780792066864"							"0.358722077486656"	"0.881145727811205"	"0.857765817065787"	"0.497913769123783"	"0.509437711106696"	"1.00735148023048"	"1"	"2"	"3"	1.50208623087622	1.52969599355748	0.490562288893304	0.494060801288504	1.99264851976952	2.02375679484598
2904	6766	"D"	5625		1	1	"Y"	2834	757	1	163											1			13	0	1	0	0	0			45	"-0.35618202150936"	"0.123823435926656"	"-0.795875427766972"	"0.0998517819139568"	"-0.319441684161863"	"-0.219589902247904"	"11.4891822170466"	"11.4834688722622"	"22.9726510893088"	70								"-0.548600433124623"	"0.332595707764045"	"-0.69977393717867"	"0.0806850239915118"	"-0.351745412678127"	"-0.27106038868661"	"12.1194029850746"	"11.5"	"23.6194029850746"							"-0.122742864383741"	"0.0681017670255471"	"-0.265307070354129"	"0.321048339619688"	"-0.423468365753797"	"-0.102420026134105"	"14.2696443821004"	"14.7664166213611"	"29.0360610034615"							"0.993483301905392"	"-0.535714158960009"	"0.385834412478994"	"0.999192245557351"	"-0.489499192245557"	"0.509693053311793"	"1"	"2"	"3"	0.996632329635499	1.00080775444265	1.51148969889065	1.48949919224556	2.50812202852615	2.49030694668821
3544	9357	"D"	8008		1	1	"Y"	1585	503	0	147											1			11	0	0	0	0	0			46	"-1.28883788749215"	"1.67039518078377"	"0.00718907867649959"	"-0.622158320620101"	"0.606029866848402"	"-0.0161284537716995"	"10.6710255555809"	"6.41486858087592"	"17.0858941364568"	70								"-1.3693714533817"	"1.66562043575465"	"-0.340150684471521"	"-0.510956648170679"	"0.352786267469808"	"-0.15817038070087"	"11.6119402985075"	"7.81343283582089"	"19.4253731343284"							"-1.49268996801255"	"1.56785721262905"	"-0.767304092320676"	"-0.553258865879922"	"0.370866795594992"	"-0.18239207028493"	"13.0799663014383"	"8.92798253309833"	"22.0079488345367"							"-0.283358806292767"	"0.159703635009336"	"-0.105427717628856"	"-0.00914512922465205"	"0.000795228628230671"	"-0.00834990059642138"	"2"	"1"	"3"	1.00914512922465	0.999195171026157	1.99920477137177	1.99014084507042	3.00834990059642	2.98933601609658
4491	13481	"D"	11679		0		"Y"	3251	784	0	147											1			2	0	0	0	0	0			47	"-1.16872935005816"	"1.49385592028869"	"-0.0427805258597193"	"-0.52917699643516"	"0.500388428765826"	"-0.0287885676693342"	"11.5590188317001"	"7.75364177185111"	"19.3126606035512"	70								"-1.16122757614118"	"1.31304691617094"	"-0.455803672560056"	"-0.360918953683937"	"0.166443727146182"	"-0.194475226537747"	"12.4776119402985"	"9.15671641791045"	"21.634328358209"							"-1.11122333217069"	"1.12259805252859"	"-0.719437680627415"	"-0.309804919745224"	"0.135038342484693"	"-0.174766577260531"	"14.1299784391265"	"10.8511840532587"	"24.9811624923852"							"-0.269985228400679"	"0.889136964362253"	"0.392278051316116"	"0.00141614404207968"	"0.515071818733563"	"0.516487962775642"	"2"	"1"	"3"	0.99858385595792	0.999604508601938	1.48492818126644	1.49515523037374	2.48351203722436	2.49475973897568
2939	11648	"D"	8459		1	1	"Y"	393	85	1	150											1			15	0	1	0	0	0			48	"-0.752732786756509"	"0.464245192322518"	"-1.20351645281172"	"-0.207135681649947"	"-0.115732640635773"	"-0.322868322285718"	"9.67100359126925"	"6.41483463603072"	"16.0858382273"	70								"-0.818151889303333"	"0.467223247402402"	"-1.09207838214341"	"-0.113617491973752"	"-0.28059191889518"	"-0.394209410868932"	"10.4477611940299"	"7.55970149253731"	"18.0074626865672"							"-0.705786342924585"	"0.421505079171373"	"-1.42610189793358"	"-0.0510529722174873"	"-0.236290731028431"	"-0.287343703245917"	"12.0799417016158"	"8.92794026118968"	"21.0078819628055"							"-0.271778469819101"	"-0.552744691043221"	"-0.573089857366916"	"0"	"-0.501506326571601"	"-0.501506326571601"	"1"	"0"	"1"	0.0	0.0	1.49432383987254	1.5015063265716	1.49432383987254	1.5015063265716
6545	5638	"R"	7651		1	1	"N"	6691	3233	0	146											1			30	1	0	0	0	0			49	"0.205275449081947"	"-0.177148176514109"	"0.20882440552208"	"0.534500810238004"	"-0.499543684539058"	"0.0349571256989485"	"10.3333463706076"	"12.8049457643647"	"23.1382921349723"	70								"0.147764632686358"	"-0.259449399524922"	"-0.0975125440393994"	"0.582650349037591"	"-0.664653737184919"	"-0.0820033881473243"	"11.5820895522388"	"13.2313432835821"	"24.8134328358209"							"-0.1026453689184"	"0.298971538050506"	"0.582767573821687"	"0.333874663388904"	"-0.301189778697976"	"0.03268488469093"	"13.6593129379484"	"15.4737922172962"	"29.1331051552446"							"1.62665723747072"	"0.154689769332428"	"1.32160590242344"	"1.49921722113503"	"-0.00273972602739736"	"1.49647749510763"	"1"	"4"	"5"	2.50078277886497	2.50204498977505	1.0027397260274	0.997955010224949	3.50352250489237	3.5
5603	5550	"D"	7032		1	1	"Y"	4248	2091	1	194											1			12	0	0	1	1	1			50	"-0.421871617089224"	"-0.169193737939881"	"-1.68867055572471"	"0.0489985643768964"	"-0.49478373296928"	"-0.445785168592383"	"12.162528404966"	"10.8651562139858"	"23.0276846189518"	70								"-0.0159764110738536"	"-0.924217900742833"	"-1.59275604752716"	"0.464619835604585"	"-1.0159979090057"	"-0.551378073401107"	"12.1641791044776"	"11.8880597014925"	"24.0522388059701"							"-0.151558387600517"	"-0.0857720661006447"	"-0.892322367506604"	"0.302658126222445"	"-0.504966583627889"	"-0.20230845740544"	"15.153341580352"	"14.0633269561126"	"29.2166685364645"							"1.62509957622449"	"-0.519774084519942"	"0.86950085703082"	"1.49798711755234"	"-0.478260869565217"	"1.01972624798712"	"2"	"5"	"7"	3.50079491255962	3.50201288244766	2.49383942766296	2.47826086956522	5.99463434022258	5.98027375201288
4675	2339	"R"	3134		1	0	"N"	2732	1680	0	126														22	1	0	0	1	1			51	"1.1840879674374"	"-1.21044579425303"	"0.759095691152036"	"1.29224281617579"	"-1.11787099597743"	"0.174371820198356"	"9.27970506623387"	"13.1185389880557"	"22.3982440542895"	70								"1.0569686238909"	"-1.23636787681735"	"0.345495119797727"	"1.23803773043455"	"-1.18097575411546"	"0.0570619763190905"	"10.7761194029851"	"13.4402985074627"	"24.2164179104478"							"0.940581994055497"	"-0.918929193119995"	"0.712957406814321"	"0.999667669561481"	"-0.946242528222641"	"0.0534251413388453"	"12.1852316234577"	"15.0358383703214"	"27.2210699937791"							"1.00566507607486"	"-1.27967702786528"	"-0.102447568081973"	"1.00881233727218"	"-1.01401962747847"	"-0.00520729020628874"	"0"	"2"	"2"	0.991187662727819	1.00379468743759	1.01401962747847	0.992610345516277	2.00520729020629	1.99640503295386
3576	4265	"D"	3836		1	1	"Y"	2720	1294	1	124											0			21	0	0	1	1	1			52	"-0.633955714598821"	"0.185183678021437"	"-1.49970162004463"	"-0.115185103548024"	"-0.282723595517957"	"-0.397908699065983"	"12.4887691959739"	"10.4843797970098"	"22.9731489929836"	70								"-0.48885134530541"	"-0.0809130271851948"	"-1.25878040510847"	"0.123754344612083"	"-0.570293499350747"	"-0.446539154738662"	"12.8432835820895"	"11.0746268656716"	"23.9179104477612"							"-0.260678307967762"	"0.100710662300074"	"-0.709478802290137"	"0.233017238345889"	"-0.406197288549023"	"-0.173180050203136"	"15.2695037079101"	"13.7670088606767"	"29.0365125685868"							"-1.54696804369488"	"0.189069047554084"	"-1.03209464799575"	"-1.0070323488045"	"0.0214988949166164"	"-0.985533453887884"	"2"	"0"	"2"	1.00358351582719	1.0070323488045	1.9918375472825	1.97850110508338	2.9954210631097	2.98553345388788
4536	3100	"D"	2672	2473	1	0	"Y"	1897	1194	0	136											1			9	0	0	0	0	0			53	"0.00269562457910181"	"-0.131159240953781"	"-0.301548234956672"	"0.377674819864263"	"-0.472023815729958"	"-0.0943489958656976"	"11.9894162490964"	"11.9888077538926"	"23.978224002989"	70								"0.397291773119674"	"-0.794158003522869"	"-0.424790751034037"	"0.762518608238041"	"-0.947258510565302"	"-0.184739902327262"	"12.0597014925373"	"12.9626865671642"	"25.0223880597015"							"0.148702413561476"	"-0.146504269905916"	"0.108642867605893"	"0.494286095864219"	"-0.537132977855793"	"-0.0428468819915686"	"15.0617120267889"	"15.1905705251761"	"30.2522825519651"							"1.00032756532826"	"0.177003432469708"	"0.867474519784665"	"1.00459724165501"	"0.0129922046771938"	"1.0175894463322"	"2"	"3"	"5"	1.99540275834499	2.00340204122473	1.98700779532281	1.98419051430859	3.9824105536678	3.98759255553332
4600	2725	"R"	2838	2343	1	1	"N"	6266	3837	0	142											0			35	1	0	0	0	0			54	"0.481794021062253"	"-0.164901799949679"	"1.0826668963594"	"0.748566051008984"	"-0.492215428898136"	"0.256350622110848"	"7.58113612607121"	"12.0063362244982"	"19.5874723505694"	70								"0.372335629834114"	"0.322775727832464"	"1.39843986583121"	"0.744529310395187"	"-0.356935479159973"	"0.387593831235211"	"7.08955223880597"	"11.2164179104478"	"18.3059701492537"							"0.439256338263077"	"-0.204453978618659"	"1.07997208785714"	"0.679719087605214"	"-0.567825642686843"	"0.111893444918369"	"10.0934814308562"	"14.0520019011789"	"24.1454833320351"							"0.348973579098927"	"-0.548665196496083"	"-0.105489331018475"	"0.490215264187867"	"-0.498630136986301"	"-0.00841487279843456"	"0"	"3"	"3"	2.50978473581213	2.49488752556237	0.498630136986301	0.50081799591002	3.00841487279843	2.99570552147239
6897	3844	"D"	5919		1	0	"Y"	4832	2766	1	121											1			4	0	0	1	1	1			55	"-0.198153213772663"	"-0.073025398773912"	"-0.777946710131229"	"0.222188862330082"	"-0.437236411093027"	"-0.215047548762946"	"12.2978945050854"	"10.7297901138663"	"23.0276846189518"	70								"0.151575702598874"	"-0.727354875441891"	"-0.876555250478362"	"0.585397507161012"	"-0.911951648601102"	"-0.326554141440088"	"12.3731343283582"	"11.6791044776119"	"24.0522388059702"							"-0.0156435732140274"	"-0.00724883598149211"	"-0.0867697851395366"	"0.38939965167075"	"-0.463377294621356"	"-0.0739776429506023"	"15.2105045700545"	"13.9493407802231"	"29.1598453502776"							"-0.267723926312994"	"-0.527758735601498"	"-0.553348149724848"	"0.00320192115269158"	"-0.48389033420052"	"-0.480688413047829"	"0"	"1"	"1"	1.00759544273436	0.996798078847308	0.494103537877274	0.48389033420052	1.50169898061163	1.48068841304783
6729	3095	"R"	4500	2455	1	1	"N"	8982	5696	0	128											1			28	1	0	0	0	0			56	"0.593338806935515"	"-0.335845503138829"	"1.01974641592851"	"0.834917796838221"	"-0.594508474566391"	"0.24040932227183"	"9.18131091073155"	"13.1111353163142"	"22.2924462270457"	70								"0.518774513806841"	"-0.197773604669298"	"0.858279299330491"	"0.850087796312554"	"-0.63205677895775"	"0.218031017354807"	"10.5074626865672"	"13.4402985074627"	"23.9477611940299"							"0.185036336166317"	"0.0202324505537434"	"0.808542355763013"	"0.517474589969817"	"-0.448822020134418"	"0.0686525698354004"	"12.0237844800281"	"14.9711498550282"	"26.9949343350563"							"0.363914775532906"	"-0.548036588710569"	"-0.0938797863021481"	"0.50201450443191"	"-0.498186946011281"	"0.00382755842062843"	"0"	"2"	"2"	1.49798549556809	1.4813343923749	0.498186946011281	0.501191421763304	1.99617244157937	1.9825258141382
8881	3456	"R"	6147	1561	0		"N"	5141	4268	1	139											0			1	1	0	1	1	1			57	"0.58233776421887"	"-0.951344058197672"	"-0.467613229134031"	"0.826401403740263"	"-0.962824011358713"	"-0.136422607618449"	"8.19683273509145"	"11.6234129790682"	"19.8202457141597"	70								"0.484059352539823"	"-0.586032540244767"	"0.124866483455352"	"0.825063842548975"	"-0.837259814182588"	"-0.0121959716336129"	"7.82089552238806"	"10.9776119402985"	"18.7985074626866"							"0.340839671103614"	"-1.05784192291661"	"-2.15151473203561"	"0.616909070334584"	"-1.01981670057178"	"-0.402907630237198"	"10.754866147391"	"13.3921291924124"	"24.1469953398034"							"-0.934348339342125"	"-1.24223157101199"	"-1.53026244702735"	"-0.523239293687843"	"-0.987619240917394"	"-1.51085853460524"	"0"	"3"	"3"	3.49398777843485	3.52323929368784	0.997437413759117	0.987619240917394	4.49142519219397	4.51085853460524
3947	2679	"R"	2619	2225	1	0	"N"	3184	1644	0	110											1			33	1	0	0	1	1			58	"1.90955927583259"	"-1.79227313957191"	"1.6015960332998"	"1.85386220105788"	"-1.4660376151356"	"0.387824585922285"	"8.38489269092679"	"12.7630672280211"	"21.1479599189479"	70								"1.98188094003961"	"-1.54079771981586"	"1.95681654462246"	"1.90474824508971"	"-1.34187334608903"	"0.562874899000668"	"8.71641791044776"	"12.6940298507463"	"21.410447761194"							"1.90185159296047"	"-2.00420457782298"	"0.955748384724606"	"1.61315481408269"	"-1.52105117475435"	"0.0921036393283359"	"10.9728958345436"	"14.4991984882221"	"25.4720943227657"							"-0.252410864460865"	"-0.544471135103584"	"-0.553054111705031"	"0.0152948279331857"	"-0.495673173676796"	"-0.48037834574361"	"0"	"1"	"1"	0.984705172066814	1.0190816935003	0.495673173676796	0.482409063804413	1.48037834574361	1.50149075730471
6930	2981	"R"	4271	2926	1	0	"N"	4065	3202	1	140											1			25	1	0	1	1	1			59	"0.633033626255276"	"-0.262123788011484"	"1.31515936814994"	"0.86564730984775"	"-0.550393256330366"	"0.315254053517382"	"8.73233952000737"	"11.9478132252116"	"20.6801527452189"	70								"0.621378013145588"	"0.0924495422486036"	"1.58252523404757"	"0.924048138990656"	"-0.478667725459763"	"0.445380413530895"	"9.55223880597015"	"12.1417910447761"	"21.6940298507463"							"0.319016121512315"	"-0.108871185592748"	"0.916055773868235"	"0.60298117004799"	"-0.517200873466651"	"0.085780296581337"	"11.4069210243384"	"13.7037067996713"	"25.1106278240097"							"-0.932992385011302"	"-1.99098605518324"	"-2.02985535846199"	"-0.522168480451431"	"-1.515517936316"	"-2.03768641676743"	"0"	"1"	"1"	1.4813418023025	1.52216848045143	1.46943231441048	1.515517936316	2.95077411671298	3.03768641676743
7132	4951	"D"	5462	4129	0		"Y"	5855	3686	0	150											1			3	0	0	0	1	1			60	"-0.97931379581595"	"1.07148005628405"	"-0.46161990761698"	"-0.382542049153882"	"0.247637887273303"	"-0.134904161880581"	"12.2845532260835"	"9.27735299128108"	"21.5619062173646"	70								"-1.09528864907715"	"1.10029116295402"	"-0.66259648906472"	"-0.313387771288484"	"0.0539978248852364"	"-0.25938994640325"	"12.7910447761194"	"9.73880597014925"	"22.5298507462687"							"-0.693973516445081"	"0.65433807310303"	"-0.604689540142903"	"-0.043513966309165"	"-0.112972336456707"	"-0.156486302765867"	"14.9472552953806"	"12.7058035307738"	"27.6530588261545"							"0.99399637251528"	"0.160288712897655"	"0.851557909698936"	"0.999597423510467"	"0.00120772946859904"	"1.00080515297907"	"1"	"2"	"3"	1.00040257648953	1.02464228934817	0.998792270531401	1.00059618441971	1.99919484702093	2.02523847376789
4708	1691	"R"	2091	2036	1	1	"N"	2546	1573	1	137											0			28	1	0	1	1	1			61	"0.613934186709835"	"-0.205084794403951"	"1.39152030983633"	"0.85086159004743"	"-0.516261011216251"	"0.334600578831179"	"8.40900843217969"	"11.7775366727728"	"20.1865451049525"	70								"0.601747196718177"	"0.136883787423652"	"1.61225914469203"	"0.909897530879048"	"-0.455183289836073"	"0.454714241042971"	"8.94029850746269"	"11.8283582089552"	"20.7686567164179"							"0.332673750178357"	"-0.118964035863605"	"0.937214556777129"	"0.611697538089594"	"-0.52254648222698"	"0.0891510558626152"	"11.0004681233055"	"13.5125418462418"	"24.5130099695473"							"0.343507287720642"	"0.158575708370155"	"0.363269916432217"	"0.485898468976632"	"0"	"0.485898468976632"	"0"	"2"	"2"	1.51886417791898	1.51410153102337	0.0	0.0	1.51886417791898	1.51410153102337
8630	1638	"R"	5571		1	1	"N"	3380	3365	1	123											0			30	1	0	1	1	1			62	"0.616564951999032"	"-0.322853225941591"	"1.12140163155743"	"0.852898181662274"	"-0.586733870530809"	"0.266164311131465"	"8.20634474232793"	"11.6329249863047"	"19.8392697286326"	70								"0.57200314286495"	"0.0145382455378853"	"1.33796943049417"	"0.888456932558345"	"-0.519845488798669"	"0.368611443759676"	"8.04477611940298"	"11.2014925373134"	"19.2462686567164"							"0.3727198765676"	"-0.199258738850156"	"0.830691866929228"	"0.637255179520945"	"-0.565074019659331"	"0.0721811598616213"	"10.7660223329572"	"13.3976730399308"	"24.163695372888"							"-0.259883819779953"	"0.158575708370155"	"-0.0886017281259898"	"0.00939334637964773"	"0"	"0.00939334637964773"	"0"	"1"	"1"	1.01431492842536	0.990606653620352	0.0	0.0	1.01431492842536	0.990606653620352
4019	2813	"D"	3655		1	0	"Y"	3404	1293	0	120											1			4	0	0	0	1	1			63	"-0.320493199119655"	"0.148051810148261"	"-0.629601287373438"	"0.127480075749602"	"-0.304943377734185"	"-0.177463301984584"	"12.4887690525502"	"11.4843799814116"	"23.9731490339618"	70								"-0.0641738988772532"	"-0.35258445916914"	"-0.740995258893904"	"0.429877329382705"	"-0.71387758027951"	"-0.284000250896813"	"12.6865671641791"	"12.2761194029851"	"24.9626865671642"							"-0.0953248587570823"	"0.0692168239595887"	"-0.151760262641993"	"0.338546650186803"	"-0.422877783514398"	"-0.0843311333275949"	"15.2695036730758"	"14.7670090071791"	"30.0365126802548"							"-1.53730286166265"	"0.133597449036199"	"-1.06194417347539"	"-0.99939963978387"	"-0.0176105663398038"	"-1.01701020612367"	"1"	"1"	"2"	1.99939963978387	2.00459724165501	1.0176105663398	1.00499700179892	3.01701020612367	3.00959424345393
7273	2058	"R"	4753		1	0	"N"	3760	2293	1	151											0			23	1	1	0	0	0			64	"1.84136559754873"	"-1.7769664016421"	"1.42937944555415"	"1.80107046249092"	"-1.45687803327985"	"0.344192429211066"	"7.18648164346814"	"12.6116817418952"	"19.7981633853633"	70								"1.76020256306021"	"-1.50906912275361"	"1.50119623838058"	"1.74495438979835"	"-1.32510411343519"	"0.419850276363164"	"6.59701492537313"	"11.7238805970149"	"18.3208955223881"							"1.91190725502125"	"-1.99261799321907"	"1.03455387358189"	"1.61957238872665"	"-1.51491441987354"	"0.104657968853108"	"9.74271030466072"	"14.3860807699049"	"24.1287910745656"							"-1.54329566963927"	"0.158575708370155"	"-1.04973194040849"	"-1.00413223140496"	"0"	"-1.00413223140496"	"0"	"0"	"0"	0.995729971533144	1.00413223140496	0.0	0.0	0.995729971533144	1.00413223140496
1788	5078	"D"	5427		1	1	"Y"	5481	761	1	169											1			19	0	0	1	1	1			65	"-0.485165466206373"	"0.65764803843875"	"0.0708482576751244"	"0"	"0"	"0"	"0"	"0"	"0"	70	0	0	0	0	0	0		"-0.660532929730145"	"0.998123385609203"	"0.163718061793074"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	0	0	0	"-0.625791724349958"	"0.867637049464346"	"0.377599443478259"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	0	0	0	"2.88105817363795"	"-0.55711184588371"	"1.78510810611873"	"2.48983253588517"	"-0.504585326953748"	"1.98524720893142"	"3"	"6"	"9"	3.51444622792937	3.51016746411483	3.47271268057785	3.50458532695375	6.98715890850722	7.01475279106858
7896	2902	"R"	4996		1	1	"N"	4047	4149	0	130											1			26	1	0	0	1	1			66	"1.16945930351157"	"-1.0400361859761"	"1.11688726331119"	"1.28091812126284"	"-1.01589755374719"	"0.265020567515649"	"7.74976803734899"	"12.174968135776"	"19.924736173125"	70								"1.11906823185947"	"-0.657701119950879"	"1.46237306610699"	"1.28280139166571"	"-0.875138169935429"	"0.407663221730282"	"7.34328358208955"	"11.4701492537313"	"18.8134328358209"							"1.23397531302241"	"-1.1990349186581"	"0.957069962938251"	"1.18691277715632"	"-1.09459860010241"	"0.0923141770539111"	"10.2786699786651"	"14.149398690119"	"24.428068668784"							"1.00654892049828"	"-0.549173152104819"	"0.386620558779505"	"1.00951031970862"	"-0.498988263860785"	"0.510522055847835"	"0"	"5"	"5"	3.99048968029138	4.00751285092922	0.498988263860785	0.479240806642942	4.48947794415217	4.48675365757216
7501	2947	"R"	5792		0		"N"	4840	2907	0	126											1			34	1	0	0	1	1			67	"1.51178880425626"	"-1.43076957337279"	"1.24002123117947"	"1.54593050894847"	"-1.24971317547182"	"0.296217333476648"	"9.94338362291455"	"12.934933346929"	"22.8783169698436"	70								"1.38565763260307"	"-1.7945966030142"	"0.160396562720271"	"1.47496875009323"	"-1.47601140808053"	"-0.00104265798729841"	"11.4477611940298"	"13.2761194029851"	"24.7238805970149"							"1.55820064571552"	"-1.32467932639428"	"1.83822928770546"	"1.39383503264211"	"-1.16114529688839"	"0.23268973575372"	"13.1680594418823"	"15.3660194300021"	"28.5340788718844"							"-1.54388450496646"	"0.147802577358109"	"-1.05737569904449"	"-1.00459724165501"	"-0.00759544273435941"	"-1.01219268438937"	"1"	"0"	"1"	1.00459724165501	1.00760456273764	1.00759544273436	1.01500900540324	2.01219268438937	2.02261356814088
4865	6157	"D"			1	0	"Y"	6470	2705	0	131											1			5	0	0	0	0	0			68	"-0.289845600912817"	"0.452840233764203"	"0.183923581502812"	"0.151205735267569"	"-0.122557390099399"	"0.0286483451681683"	"12.4019228415564"	"11.5960393955465"	"23.9979622371029"	70								"-0.0270548172195072"	"-0.0586017434098294"	"-0.1607914846528"	"0.456634116597531"	"-0.558501515365416"	"-0.101867398767887"	"12.5820895522388"	"12.410447761194"	"24.9925373134328"							"-0.088906984794913"	"0.269247447501048"	"0.538982816453339"	"0.342642569973961"	"-0.316932938912373"	"0.0257096310615808"	"15.2457940160429"	"14.8531027391285"	"30.0988967551714"							"-3.45774955124883"	"0.158575708370155"	"-2.48344120983604"	"-2.51599919500906"	"0"	"-2.51599919500906"	"0"	"0"	"0"	2.51599919500906	2.50447227191413	0.0	0.0	2.51599919500906	2.50447227191413
2899	4556	"D"	5623		1	1	"Y"	5166	1100	0	145											1			16	0	0	0	0	0			69	"-0.738897754899151"	"0.968900863425196"	"0.0307029187964818"	"-0.196425372377012"	"0.186254298033322"	"-0.0101710743436918"	"12.4887691959739"	"11.4843797970098"	"23.9731489929836"	70								"-0.699167009874973"	"0.813623576887887"	"-0.235632535606913"	"-0.0278488533527597"	"-0.09751203972138"	"-0.125360893074138"	"12.8432835820895"	"12.0746268656716"	"24.9179104477612"							"-0.759693537366485"	"0.992959436839609"	"0.257827052448031"	"-0.0854568177411412"	"0.0663761409156187"	"-0.0190806768255243"	"15.2695037079101"	"14.7670088606767"	"30.0365125685868"							"0.375422410538705"	"1.57864583891524"	"1.33661277809852"	"0.511102220444089"	"1.00120024004801"	"1.5123024604921"	"3"	"3"	"6"	2.48889777955591	2.52969406118776	1.99879975995199	1.97960407918416	4.4876975395079	4.50929814037193
2836	7292	"D"	5668		1	0	"Y"	5693	1615	0	175														10	0	0	0	1	1			70	"0.184484615566381"	"-0.507498584392183"	"-0.634957395896218"	"0.518405707654241"	"-0.697226013452962"	"-0.17882030579872"	"12.5082887820899"	"11.2732966567855"	"23.7815854388755"	70								"0.052864081097929"	"-0.366300567122976"	"-0.495333984415805"	"0.514242571904687"	"-0.721126832584359"	"-0.206884260679676"	"13.134328358209"	"11.3358208955224"	"24.4701492537313"							"0.610892755895771"	"-0.797424680190583"	"-0.203854653452302"	"0.789258321831783"	"-0.881888498260407"	"-0.0926301764286315"	"15.2958683639944"	"14.6235398562343"	"29.9194082202287"							"-0.257487470494221"	"-0.556325085598865"	"-0.564781325738372"	"0.011285771866183"	"-0.504030632809351"	"-0.492744860943168"	"0"	"2"	"2"	1.98871422813382	1.99543469630806	0.504030632809351	0.502183406113537	2.49274486094317	2.4976181024216
